,corridor,direction,month,weekday,hour,pctge_c2g_mean,pctge_c2p_mean,pctge_tractocamiones_mean
4548,CL80,0,4,Friday,23,0.0,51.666666666666664,48.333333333333336
4549,CL80,0,4,Monday,0,0.0,100.0,0.0
4550,CL80,0,4,Monday,1,0.0,81.5,18.5
4551,CL80,0,4,Monday,2,0.0,93.75,6.25
4552,CL80,0,4,Monday,3,0.0,93.75,6.25
4553,CL80,0,4,Monday,4,0.0,70.0,30.0
4554,CL80,0,4,Monday,5,0.0,82.5,17.5
4555,CL80,0,4,Monday,6,8.75,64.75,26.5
4556,CL80,0,4,Monday,7,1.5,85.5,13.0
4557,CL80,0,4,Monday,8,1.25,75.5,23.5
4558,CL80,0,4,Monday,9,2.75,69.75,27.5
4559,CL80,0,4,Monday,10,2.0,68.75,29.5
4560,CL80,0,4,Monday,11,9.5,54.0,36.5
4561,CL80,0,4,Monday,12,5.25,66.5,28.25
4562,CL80,0,4,Monday,13,3.75,70.75,25.75
4563,CL80,0,4,Monday,14,8.0,69.0,23.25
4564,CL80,0,4,Monday,15,2.5,68.0,29.5
4565,CL80,0,4,Monday,16,9.0,64.25,26.5
4566,CL80,0,4,Monday,17,3.0,72.75,24.25
4567,CL80,0,4,Monday,18,4.0,68.25,27.75
4568,CL80,0,4,Monday,19,2.75,69.25,27.75
4569,CL80,0,4,Monday,20,3.25,75.0,21.75
4570,CL80,0,4,Monday,21,2.25,60.0,38.0
4571,CL80,0,4,Monday,22,0.0,54.0,46.0
4572,CL80,0,4,Monday,23,0.0,49.5,50.5
4573,CL80,0,4,Saturday,0,0.0,27.666666666666668,72.33333333333333
4574,CL80,0,4,Saturday,1,2.3333333333333335,63.333333333333336,34.333333333333336
4575,CL80,0,4,Saturday,2,0.0,83.33333333333333,16.666666666666668
4576,CL80,0,4,Saturday,3,0.0,84.66666666666667,15.333333333333334
4577,CL80,0,4,Saturday,4,0.0,69.33333333333333,30.666666666666668
4578,CL80,0,4,Saturday,5,0.0,93.33333333333333,6.666666666666667
4579,CL80,0,4,Saturday,6,0.0,83.33333333333333,16.666666666666668
4580,CL80,0,4,Saturday,7,2.6666666666666665,89.0,8.333333333333334
4581,CL80,0,4,Saturday,8,2.3333333333333335,75.0,22.666666666666668
4582,CL80,0,4,Saturday,9,1.6666666666666667,72.0,26.333333333333332
4583,CL80,0,4,Saturday,10,2.0,71.66666666666667,26.333333333333332
4584,CL80,0,4,Saturday,11,7.0,66.0,27.0
4585,CL80,0,4,Saturday,12,4.0,67.33333333333333,28.333333333333332
4586,CL80,0,4,Saturday,13,1.0,72.33333333333333,26.666666666666668
4587,CL80,0,4,Saturday,14,6.0,70.66666666666667,23.333333333333332
4588,CL80,0,4,Saturday,15,0.0,76.0,24.0
4589,CL80,0,4,Saturday,16,3.3333333333333335,68.66666666666667,28.0
4590,CL80,0,4,Saturday,17,0.0,79.66666666666667,20.333333333333332
4591,CL80,0,4,Saturday,18,0.0,70.0,30.0
4592,CL80,0,4,Saturday,19,0.0,72.33333333333333,27.666666666666668
4593,CL80,0,4,Saturday,20,4.0,80.66666666666667,16.0
4594,CL80,0,4,Saturday,21,5.666666666666667,56.0,38.0
4595,CL80,0,4,Saturday,22,6.666666666666667,28.0,65.33333333333333
4596,CL80,0,4,Saturday,23,6.666666666666667,42.333333333333336,51.0
4597,CL80,0,4,Sunday,0,0.0,33.5,66.5
4598,CL80,0,4,Sunday,1,0.0,67.0,33.0
4599,CL80,0,4,Sunday,2,0.0,66.66666666666667,33.333333333333336
4600,CL80,0,4,Sunday,3,0.0,100.0,0.0
4601,CL80,0,4,Sunday,4,0.0,39.0,61.0
4602,CL80,0,4,Sunday,5,0.0,100.0,0.0
4603,CL80,0,4,Sunday,6,0.0,100.0,0.0
4604,CL80,0,4,Sunday,7,16.666666666666668,75.0,8.333333333333334
4605,CL80,0,4,Sunday,8,7.333333333333333,38.666666666666664,54.0
4606,CL80,0,4,Sunday,9,0.0,72.66666666666667,27.333333333333332
4607,CL80,0,4,Sunday,10,0.0,63.333333333333336,36.666666666666664
4608,CL80,0,4,Sunday,11,0.0,68.0,32.0
4609,CL80,0,4,Sunday,12,1.6666666666666667,70.0,28.0
4610,CL80,0,4,Sunday,13,0.0,71.0,29.0
4611,CL80,0,4,Sunday,14,7.333333333333333,55.333333333333336,37.333333333333336
4612,CL80,0,4,Sunday,15,0.0,62.333333333333336,37.666666666666664
4613,CL80,0,4,Sunday,16,0.0,82.0,18.0
4614,CL80,0,4,Sunday,17,0.0,75.0,25.0
4615,CL80,0,4,Sunday,18,0.0,75.0,25.0
4616,CL80,0,4,Sunday,19,0.0,93.33333333333333,6.666666666666667
4617,CL80,0,4,Sunday,20,0.0,91.66666666666667,8.333333333333334
4618,CL80,0,4,Sunday,21,14.499999999999998,48.5,37.0
4619,CL80,0,4,Sunday,22,0.0,100.0,0.0
4620,CL80,0,4,Sunday,23,0.0,33.333333333333336,66.66666666666667
4621,CL80,0,4,Thursday,0,0.0,46.666666666666664,53.333333333333336
4622,CL80,0,4,Thursday,1,0.0,62.666666666666664,37.333333333333336
4623,CL80,0,4,Thursday,2,0.0,85.0,15.0
4624,CL80,0,4,Thursday,3,0.0,70.33333333333333,29.666666666666668
4625,CL80,0,4,Thursday,4,4.0,66.33333333333333,29.333333333333332
4626,CL80,0,4,Thursday,5,7.333333333333333,61.0,31.666666666666668
4627,CL80,0,4,Thursday,6,3.6666666666666665,62.333333333333336,34.0
4628,CL80,0,4,Thursday,7,2.6666666666666665,81.33333333333333,16.0
4629,CL80,0,4,Thursday,8,3.3333333333333335,75.66666666666667,21.333333333333332
4630,CL80,0,4,Thursday,9,0.0,70.66666666666667,29.333333333333332
4631,CL80,0,4,Thursday,10,3.6666666666666665,70.33333333333333,26.0
4632,CL80,0,4,Thursday,11,11.666666666666666,46.0,42.0
4633,CL80,0,4,Thursday,12,2.0,70.33333333333333,27.666666666666668
4634,CL80,0,4,Thursday,13,3.3333333333333335,73.0,23.333333333333332
4635,CL80,0,4,Thursday,14,2.3333333333333335,77.0,20.666666666666668
4636,CL80,0,4,Thursday,15,3.0,71.66666666666667,25.0
4637,CL80,0,4,Thursday,16,10.333333333333334,66.66666666666667,23.0
4638,CL80,0,4,Thursday,17,4.0,66.33333333333333,30.0
4639,CL80,0,4,Thursday,18,2.0,77.0,20.666666666666668
4640,CL80,0,4,Thursday,19,2.3333333333333335,74.0,23.333333333333332
4641,CL80,0,4,Thursday,20,4.333333333333333,70.33333333333333,25.333333333333332
4642,CL80,0,4,Thursday,21,3.6666666666666665,64.0,32.666666666666664
4643,CL80,0,4,Thursday,22,2.6666666666666665,58.333333333333336,39.0
4644,CL80,0,4,Thursday,23,0.0,62.0,38.0
4645,CL80,0,4,Tuesday,0,0.0,33.0,67.0
4646,CL80,0,4,Tuesday,1,4.4,60.6,35.4
4647,CL80,0,4,Tuesday,2,0.0,66.0,34.0
4648,CL80,0,4,Tuesday,3,5.0,80.2,14.8
4649,CL80,0,4,Tuesday,4,4.0,86.2,9.8
4650,CL80,0,4,Tuesday,5,2.2,82.0,15.8
4651,CL80,0,4,Tuesday,6,2.0,66.4,31.6
4652,CL80,0,4,Tuesday,7,0.0,82.8,17.2
4653,CL80,0,4,Tuesday,8,3.8,74.8,21.4
4654,CL80,0,4,Tuesday,9,4.0,74.0,22.2
4655,CL80,0,4,Tuesday,10,1.4,72.0,26.6
4656,CL80,0,4,Tuesday,11,10.8,60.8,28.2
4657,CL80,0,4,Tuesday,12,4.2,66.4,29.4
4658,CL80,0,4,Tuesday,13,4.0,70.6,25.2
4659,CL80,0,4,Tuesday,14,4.4,71.6,23.8
4660,CL80,0,4,Tuesday,15,1.8,69.2,28.8
4661,CL80,0,4,Tuesday,16,6.2,70.8,23.2
4662,CL80,0,4,Tuesday,17,2.4,67.4,30.2
4663,CL80,0,4,Tuesday,18,2.8,74.6,22.4
4664,CL80,0,4,Tuesday,19,2.4,72.0,25.6
4665,CL80,0,4,Tuesday,20,4.8,69.6,25.4
4666,CL80,0,4,Tuesday,21,5.2,68.2,26.6
4667,CL80,0,4,Tuesday,22,1.4000000000000001,56.4,42.2
4668,CL80,0,4,Tuesday,23,0.0,64.6,35.4
4669,CL80,0,4,Wednesday,0,5.666666666666667,33.333333333333336,61.0
4670,CL80,0,4,Wednesday,1,3.0,72.66666666666667,24.333333333333332
4671,CL80,0,4,Wednesday,2,0.0,81.66666666666667,18.333333333333332
4672,CL80,0,4,Wednesday,3,0.0,80.0,20.0
4673,CL80,0,4,Wednesday,4,0.0,56.0,44.0
4674,CL80,0,4,Wednesday,5,0.0,69.66666666666667,30.333333333333332
4675,CL80,0,4,Wednesday,6,0.0,71.33333333333333,28.666666666666668
4676,CL80,0,4,Wednesday,7,2.6666666666666665,79.0,18.333333333333332
4677,CL80,0,4,Wednesday,8,0.0,79.66666666666667,20.333333333333332
4678,CL80,0,4,Wednesday,9,3.6666666666666665,78.33333333333333,17.666666666666668
4679,CL80,0,4,Wednesday,10,1.0,71.0,28.0
4680,CL80,0,4,Wednesday,11,6.666666666666667,53.666666666666664,39.666666666666664
4681,CL80,0,4,Wednesday,12,5.666666666666667,65.33333333333333,28.666666666666668
4682,CL80,0,4,Wednesday,13,3.3333333333333335,71.0,25.666666666666668
4683,CL80,0,4,Wednesday,14,2.0,75.0,22.666666666666668
4684,CL80,0,4,Wednesday,15,2.6666666666666665,64.66666666666667,32.666666666666664
4685,CL80,0,4,Wednesday,16,5.666666666666667,69.33333333333333,24.666666666666668
4686,CL80,0,4,Wednesday,17,7.333333333333333,70.0,22.666666666666668
4687,CL80,0,4,Wednesday,18,0.0,76.66666666666667,23.333333333333332
4688,CL80,0,4,Wednesday,19,3.0,73.66666666666667,23.666666666666668
4689,CL80,0,4,Wednesday,20,5.0,66.0,29.0
4690,CL80,0,4,Wednesday,21,5.333333333333333,66.0,29.0
4691,CL80,0,4,Wednesday,22,0.0,47.0,53.0
4692,CL80,0,4,Wednesday,23,8.0,52.333333333333336,39.666666666666664
4693,CL80,0,5,Friday,0,0.0,44.6,55.4
4694,CL80,0,5,Friday,1,1.4000000000000001,73.8,24.8
4695,CL80,0,5,Friday,2,0.0,79.6,20.4
4696,CL80,0,5,Friday,3,0.0,70.0,30.0
4697,CL80,0,5,Friday,4,5.8,67.4,26.6
4698,CL80,0,5,Friday,5,0.0,78.6,21.4
4699,CL80,0,5,Friday,6,2.2,61.0,36.8
4700,CL80,0,5,Friday,7,1.6,71.2,27.2
4701,CL80,0,5,Friday,8,2.8,78.8,18.6
4702,CL80,0,5,Friday,9,3.6,73.2,23.6
4703,CL80,0,5,Friday,10,3.6,68.8,27.6
4704,CL80,0,5,Friday,11,8.6,60.8,30.4
4705,CL80,0,5,Friday,12,3.4,70.2,26.2
4706,CL80,0,5,Friday,13,2.0,69.75,28.5
4707,CL80,0,5,Friday,14,5.8,74.0,20.2
4708,CL80,0,5,Friday,15,3.6,71.6,25.0
4709,CL80,0,5,Friday,16,9.0,70.4,20.4
4710,CL80,0,5,Friday,17,3.2,69.8,26.8
4711,CL80,0,5,Friday,18,2.8,73.4,23.8
4712,CL80,0,5,Friday,19,5.6,66.8,27.6
4713,CL80,0,5,Friday,20,3.2,68.6,28.2
4714,CL80,0,5,Friday,21,7.6,56.6,36.0
4715,CL80,0,5,Friday,22,1.4000000000000001,58.6,40.0
4716,CL80,0,5,Friday,23,1.4000000000000001,52.0,46.6
4717,CL80,0,5,Monday,0,0.0,0.0,100.0
4718,CL80,0,5,Monday,1,0.0,72.25,27.75
4719,CL80,0,5,Monday,2,0.0,66.75,33.25
4720,CL80,0,5,Monday,3,0.0,75.0,25.0
4721,CL80,0,5,Monday,4,11.25,56.25,32.5
4722,CL80,0,5,Monday,5,0.0,95.0,5.0
4723,CL80,0,5,Monday,6,0.0,74.5,25.5
4724,CL80,0,5,Monday,7,3.75,81.0,15.25
4725,CL80,0,5,Monday,8,8.5,72.75,19.0
4726,CL80,0,5,Monday,9,3.75,68.75,27.5
4727,CL80,0,5,Monday,10,2.5,72.25,25.0
4728,CL80,0,5,Monday,11,9.0,67.0,24.333333333333332
4729,CL80,0,5,Monday,12,2.25,71.0,26.75
4730,CL80,0,5,Monday,13,6.0,73.0,20.75
4731,CL80,0,5,Monday,14,5.0,63.5,32.0
4732,CL80,0,5,Monday,15,1.6666666666666667,69.33333333333333,29.0
4733,CL80,0,5,Monday,16,4.0,69.75,26.5
4734,CL80,0,5,Monday,17,3.0,74.5,22.25
4735,CL80,0,5,Monday,18,2.0,70.25,28.0
4736,CL80,0,5,Monday,19,4.75,66.75,28.5
4737,CL80,0,5,Monday,20,3.0,67.25,30.0
4738,CL80,0,5,Monday,21,5.75,59.5,34.5
4739,CL80,0,5,Monday,22,2.75,59.75,37.5
4740,CL80,0,5,Monday,23,4.25,59.25,36.5
4741,CL80,0,5,Saturday,0,10.0,17.5,72.5
4742,CL80,0,5,Saturday,1,0.0,75.75,24.25
4743,CL80,0,5,Saturday,2,6.25,48.75,45.0
4744,CL80,0,5,Saturday,3,0.0,85.5,14.499999999999998
4745,CL80,0,5,Saturday,4,10.0,67.25,22.75
4746,CL80,0,5,Saturday,5,9.0,79.25,11.75
4747,CL80,0,5,Saturday,6,0.0,69.0,31.0
4748,CL80,0,5,Saturday,7,0.0,80.25,19.75
4749,CL80,0,5,Saturday,8,2.75,77.0,20.25
4750,CL80,0,5,Saturday,9,1.25,78.0,21.0
4751,CL80,0,5,Saturday,10,1.0,72.5,26.5
4752,CL80,0,5,Saturday,11,6.25,59.5,34.0
4753,CL80,0,5,Saturday,12,2.25,67.25,30.25
4754,CL80,0,5,Saturday,13,0.0,81.5,18.5
4755,CL80,0,5,Saturday,14,2.25,73.0,24.75
4756,CL80,0,5,Saturday,15,3.75,67.0,29.25
4757,CL80,0,5,Saturday,16,3.25,73.0,23.75
4758,CL80,0,5,Saturday,17,1.25,75.5,23.25
4759,CL80,0,5,Saturday,18,0.0,78.0,22.0
4760,CL80,0,5,Saturday,19,0.0,75.75,24.25
4761,CL80,0,5,Saturday,20,5.0,71.25,24.0
4762,CL80,0,5,Saturday,21,12.75,59.0,28.0
4763,CL80,0,5,Saturday,22,4.25,49.0,46.75
4764,CL80,0,5,Saturday,23,29.25,29.25,41.5
4765,CL80,0,5,Sunday,0,12.5,54.25,33.25
4766,CL80,0,5,Sunday,1,0.0,50.0,50.0
4767,CL80,0,5,Sunday,2,0.0,66.66666666666667,33.333333333333336
4768,CL80,0,5,Sunday,3,0.0,100.0,0.0
4769,CL80,0,5,Sunday,4,0.0,15.0,85.0
4770,CL80,0,5,Sunday,5,0.0,43.75,56.25
4771,CL80,0,5,Sunday,6,0.0,72.33333333333333,27.666666666666668
4772,CL80,0,5,Sunday,7,0.0,64.75,35.25
4773,CL80,0,5,Sunday,8,0.0,54.75,45.25
4774,CL80,0,5,Sunday,9,7.25,61.25,31.75
4775,CL80,0,5,Sunday,10,3.0,59.25,37.5
4776,CL80,0,5,Sunday,11,0.0,86.75,13.25
4777,CL80,0,5,Sunday,12,3.5000000000000004,85.5,10.75
4778,CL80,0,5,Sunday,13,0.0,82.5,17.5
4779,CL80,0,5,Sunday,14,5.0,69.5,25.5
4780,CL80,0,5,Sunday,15,4.0,59.5,36.75
4781,CL80,0,5,Sunday,16,0.0,94.5,5.5
4782,CL80,0,5,Sunday,17,0.0,90.0,10.0
4783,CL80,0,5,Sunday,18,0.0,91.75,8.25
4784,CL80,0,5,Sunday,19,0.0,60.5,39.5
4785,CL80,0,5,Sunday,20,8.25,70.75,20.75
4786,CL80,0,5,Sunday,21,0.0,72.5,27.5
4787,CL80,0,5,Sunday,22,0.0,58.5,41.5
4788,CL80,0,5,Sunday,23,0.0,100.0,0.0
4789,CL80,0,5,Thursday,0,5.0,45.0,50.0
4790,CL80,0,5,Thursday,1,4.2,75.6,20.2
4791,CL80,0,5,Thursday,2,0.0,65.0,35.0
4792,CL80,0,5,Thursday,3,0.0,73.2,26.8
4793,CL80,0,5,Thursday,4,2.4,66.8,30.8
4794,CL80,0,5,Thursday,5,0.0,81.0,19.0
4795,CL80,0,5,Thursday,6,1.4000000000000001,80.6,18.0
4796,CL80,0,5,Thursday,7,1.6,89.2,9.0
4797,CL80,0,5,Thursday,8,6.75,84.5,9.0
4798,CL80,0,5,Thursday,9,1.5,79.0,19.75
4799,CL80,0,5,Thursday,10,1.6,76.6,21.8
4800,CL80,0,5,Thursday,11,11.2,59.6,29.4
4801,CL80,0,5,Thursday,12,2.6,71.4,26.2
4802,CL80,0,5,Thursday,13,2.4,74.0,23.8
4803,CL80,0,5,Thursday,14,1.2,77.4,21.6
4804,CL80,0,5,Thursday,15,1.8,69.8,28.2
4805,CL80,0,5,Thursday,16,6.0,76.4,17.4
4806,CL80,0,5,Thursday,17,1.8,74.4,23.8
4807,CL80,0,5,Thursday,18,3.0,78.0,19.0
4808,CL80,0,5,Thursday,19,1.6,65.2,33.2
4809,CL80,0,5,Thursday,20,4.6,72.6,22.8
4810,CL80,0,5,Thursday,21,4.2,66.6,29.2
4811,CL80,0,5,Thursday,22,0.0,47.8,52.2
4812,CL80,0,5,Thursday,23,0.0,54.8,45.2
4813,CL80,0,5,Tuesday,0,0.0,37.5,62.5
4814,CL80,0,5,Tuesday,1,4.0,70.0,26.25
4815,CL80,0,5,Tuesday,2,0.0,73.75,26.25
4816,CL80,0,5,Tuesday,3,0.0,81.25,18.75
4817,CL80,0,5,Tuesday,4,0.0,84.5,15.5
4818,CL80,0,5,Tuesday,5,5.0,76.25,18.75
4819,CL80,0,5,Tuesday,6,2.0,69.5,28.5
4820,CL80,0,5,Tuesday,7,3.0,73.75,23.25
4821,CL80,0,5,Tuesday,8,2.5,72.0,25.75
4822,CL80,0,5,Tuesday,9,2.0,80.75,17.25
4823,CL80,0,5,Tuesday,10,1.5,75.0,23.5
4824,CL80,0,5,Tuesday,11,10.0,66.25,24.0
4825,CL80,0,5,Tuesday,12,4.75,67.75,27.25
4826,CL80,0,5,Tuesday,13,3.0,80.66666666666667,16.0
4827,CL80,0,5,Tuesday,14,3.5,69.75,26.75
4828,CL80,0,5,Tuesday,15,5.75,71.25,23.0
4829,CL80,0,5,Tuesday,16,6.75,70.5,22.75
4830,CL80,0,5,Tuesday,17,0.75,76.75,22.5
4831,CL80,0,5,Tuesday,18,5.0,74.5,20.5
4832,CL80,0,5,Tuesday,19,2.25,71.25,26.75
4833,CL80,0,5,Tuesday,20,1.0,69.66666666666667,29.333333333333332
4834,CL80,0,5,Tuesday,21,7.5,58.75,34.0
4835,CL80,0,5,Tuesday,22,2.75,52.5,44.5
4836,CL80,0,5,Tuesday,23,0.0,59.5,40.5
4837,CL80,0,5,Wednesday,0,10.6,31.6,57.6
4838,CL80,0,5,Wednesday,1,0.0,60.4,39.6
4839,CL80,0,5,Wednesday,2,0.0,62.4,37.6
4840,CL80,0,5,Wednesday,3,6.0,66.2,27.8
4841,CL80,0,5,Wednesday,4,3.4,60.0,36.6
4842,CL80,0,5,Wednesday,5,6.0,77.4,16.6
4843,CL80,0,5,Wednesday,6,2.2,69.4,28.4
4844,CL80,0,5,Wednesday,7,6.0,71.6,22.4
4845,CL80,0,5,Wednesday,8,7.5,71.25,21.25
4846,CL80,0,5,Wednesday,9,0.0,72.5,27.5
4847,CL80,0,5,Wednesday,10,1.75,69.5,28.75
4848,CL80,0,5,Wednesday,11,10.2,52.6,37.2
4849,CL80,0,5,Wednesday,12,2.25,71.0,27.0
4850,CL80,0,5,Wednesday,13,3.0,80.0,17.2
4851,CL80,0,5,Wednesday,14,4.6,64.8,30.2
4852,CL80,0,5,Wednesday,15,4.8,69.6,25.8
4853,CL80,0,5,Wednesday,16,9.2,64.4,26.8
4854,CL80,0,5,Wednesday,17,2.4,69.8,27.8
4855,CL80,0,5,Wednesday,18,3.4,78.4,18.2
4856,CL80,0,5,Wednesday,19,2.4,62.2,35.6
4857,CL80,0,5,Wednesday,20,4.6,71.0,24.2
4858,CL80,0,5,Wednesday,21,4.8,57.4,37.8
4859,CL80,0,5,Wednesday,22,3.2,60.4,36.4
4860,CL80,0,5,Wednesday,23,0.0,44.2,55.8
4861,CL80,0,6,Friday,0,0.0,41.5,58.5
4862,CL80,0,6,Friday,1,0.0,73.5,26.5
4863,CL80,0,6,Friday,2,0.0,80.0,20.0
4864,CL80,0,6,Friday,3,0.0,89.0,11.0
4865,CL80,0,6,Friday,4,0.0,55.0,45.0
4866,CL80,0,6,Friday,5,0.0,77.0,23.0
4867,CL80,0,6,Friday,6,12.0,60.5,27.0
4868,CL80,0,6,Friday,7,0.0,83.0,17.0
4869,CL80,0,6,Friday,8,1.5,67.0,31.0
4870,CL80,0,6,Friday,9,0.0,75.5,24.5
4871,CL80,0,6,Friday,10,0.0,70.0,30.0
4872,CL80,0,6,Friday,11,8.0,63.0,29.0
4873,CL80,0,6,Friday,12,1.5,74.5,24.0
4874,CL80,0,6,Friday,13,4.0,71.0,24.5
4875,CL80,0,6,Friday,14,0.0,83.0,17.0
4876,CL80,0,6,Friday,15,2.5,81.5,15.5
4877,CL80,0,6,Friday,16,10.0,68.0,23.0
4878,CL80,0,6,Friday,17,3.5,64.0,33.0
4879,CL80,0,6,Friday,18,0.0,70.0,30.0
4880,CL80,0,6,Friday,19,9.0,74.0,16.5
4881,CL80,0,6,Friday,20,6.5,59.0,34.5
4882,CL80,0,6,Friday,21,7.5,66.0,26.5
4883,CL80,0,6,Friday,22,0.0,55.0,45.0
4884,CL80,0,6,Friday,23,0.0,54.0,46.0
4885,CL80,0,6,Monday,1,11.0,67.0,22.0
4886,CL80,0,6,Monday,2,0.0,100.0,0.0
4887,CL80,0,6,Monday,3,0.0,100.0,0.0
4888,CL80,0,6,Monday,4,0.0,37.5,62.5
4889,CL80,0,6,Monday,5,0.0,100.0,0.0
4890,CL80,0,6,Monday,6,0.0,83.5,16.5
4891,CL80,0,6,Monday,7,0.0,96.0,4.0
4892,CL80,0,6,Monday,8,2.0,85.5,12.5
4893,CL80,0,6,Monday,9,3.5000000000000004,59.0,37.5
4894,CL80,0,6,Monday,10,2.0,73.0,25.0
4895,CL80,0,6,Monday,11,3.5000000000000004,63.5,33.0
4896,CL80,0,6,Monday,12,1.0,83.0,16.0
4897,CL80,0,6,Monday,13,1.5,90.5,8.0
4898,CL80,0,6,Monday,14,1.5,84.0,15.0
4899,CL80,0,6,Monday,15,4.0,64.0,32.5
4900,CL80,0,6,Monday,16,4.5,67.5,28.0
4901,CL80,0,6,Monday,17,4.0,48.0,48.0
4902,CL80,0,6,Monday,18,0.0,36.5,63.5
4903,CL80,0,6,Monday,19,5.0,57.5,37.5
4904,CL80,0,6,Monday,20,2.5,84.0,13.5
4905,CL80,0,6,Monday,21,13.0,49.5,37.5
4906,CL80,0,6,Monday,22,4.0,41.5,54.0
4907,CL80,0,6,Monday,23,0.0,67.0,33.0
4908,CL80,0,6,Saturday,0,0.0,46.666666666666664,53.333333333333336
4909,CL80,0,6,Saturday,1,3.3333333333333335,83.66666666666667,13.0
4910,CL80,0,6,Saturday,2,0.0,92.66666666666667,7.333333333333333
4911,CL80,0,6,Saturday,3,0.0,53.666666666666664,46.333333333333336
4912,CL80,0,6,Saturday,4,0.0,77.66666666666667,22.333333333333332
4913,CL80,0,6,Saturday,5,4.666666666666667,67.0,28.333333333333332
4914,CL80,0,6,Saturday,6,0.0,67.0,33.0
4915,CL80,0,6,Saturday,7,2.0,81.0,16.666666666666668
4916,CL80,0,6,Saturday,8,5.666666666666667,77.66666666666667,16.666666666666668
4917,CL80,0,6,Saturday,9,3.0,71.33333333333333,25.333333333333332
4918,CL80,0,6,Saturday,10,2.3333333333333335,84.33333333333333,13.333333333333334
4919,CL80,0,6,Saturday,11,6.0,69.66666666666667,24.0
4920,CL80,0,6,Saturday,12,1.3333333333333333,70.33333333333333,28.333333333333332
4921,CL80,0,6,Saturday,13,2.3333333333333335,77.33333333333333,20.666666666666668
4922,CL80,0,6,Saturday,14,2.3333333333333335,71.0,26.666666666666668
4923,CL80,0,6,Saturday,15,2.3333333333333335,74.33333333333333,23.666666666666668
4924,CL80,0,6,Saturday,16,3.0,67.0,30.0
4925,CL80,0,6,Saturday,17,3.3333333333333335,60.666666666666664,36.333333333333336
4926,CL80,0,6,Saturday,18,1.6666666666666667,79.66666666666667,18.666666666666668
4927,CL80,0,6,Saturday,19,0.0,54.333333333333336,45.666666666666664
4928,CL80,0,6,Saturday,20,3.6666666666666665,70.33333333333333,25.666666666666668
4929,CL80,0,6,Saturday,21,4.0,70.0,26.0
4930,CL80,0,6,Saturday,22,8.333333333333334,67.0,24.333333333333332
4931,CL80,0,6,Saturday,23,0.0,71.0,29.0
4932,CL80,0,6,Sunday,0,0.0,50.0,50.0
4933,CL80,0,6,Sunday,1,0.0,16.5,83.5
4934,CL80,0,6,Sunday,3,0.0,100.0,0.0
4935,CL80,0,6,Sunday,4,0.0,12.5,87.5
4936,CL80,0,6,Sunday,5,0.0,67.0,33.0
4937,CL80,0,6,Sunday,6,0.0,87.5,12.5
4938,CL80,0,6,Sunday,7,0.0,75.0,25.0
4939,CL80,0,6,Sunday,8,0.0,62.5,37.5
4940,CL80,0,6,Sunday,9,0.0,83.5,16.5
4941,CL80,0,6,Sunday,10,0.0,100.0,0.0
4942,CL80,0,6,Sunday,11,7.000000000000001,28.499999999999996,64.5
4943,CL80,0,6,Sunday,12,0.0,73.0,27.0
4944,CL80,0,6,Sunday,13,0.0,87.5,12.5
4945,CL80,0,6,Sunday,14,0.0,100.0,0.0
4946,CL80,0,6,Sunday,15,0.0,58.5,41.5
4947,CL80,0,6,Sunday,16,0.0,67.0,33.0
4948,CL80,0,6,Sunday,17,7.000000000000001,69.0,23.5
4949,CL80,0,6,Sunday,18,6.0,50.0,44.0
4950,CL80,0,6,Sunday,19,16.5,83.5,0.0
4951,CL80,0,6,Sunday,20,0.0,16.5,83.5
4952,CL80,0,6,Sunday,21,0.0,100.0,0.0
4953,CL80,0,6,Sunday,22,0.0,50.0,50.0
4954,CL80,0,6,Sunday,23,0.0,25.0,75.0
4955,CL80,0,6,Thursday,0,0.0,39.5,60.5
4956,CL80,0,6,Thursday,1,5.0,57.5,37.5
4957,CL80,0,6,Thursday,2,0.0,46.5,53.5
4958,CL80,0,6,Thursday,3,8.5,85.5,6.0
4959,CL80,0,6,Thursday,4,0.0,68.0,32.0
4960,CL80,0,6,Thursday,5,0.0,85.0,15.0
4961,CL80,0,6,Thursday,6,0.0,64.0,36.0
4962,CL80,0,6,Thursday,7,3.5000000000000004,78.5,18.5
4963,CL80,0,6,Thursday,8,4.5,73.0,23.0
4964,CL80,0,6,Thursday,9,1.5,76.5,22.0
4965,CL80,0,6,Thursday,10,0.0,70.0,30.0
4966,CL80,0,6,Thursday,11,6.0,61.5,33.0
4967,CL80,0,6,Thursday,12,5.0,62.0,33.0
4968,CL80,0,6,Thursday,13,3.5,76.0,21.000000000000004
4969,CL80,0,6,Thursday,14,1.0,72.0,27.0
4970,CL80,0,6,Thursday,15,0.0,78.5,21.5
4971,CL80,0,6,Thursday,16,5.0,74.5,20.5
4972,CL80,0,6,Thursday,17,0.0,64.0,36.0
4973,CL80,0,6,Thursday,18,1.5,74.5,24.0
4974,CL80,0,6,Thursday,19,1.5,72.0,26.5
4975,CL80,0,6,Thursday,20,4.5,75.5,20.0
4976,CL80,0,6,Thursday,21,5.5,69.0,26.0
4977,CL80,0,6,Thursday,22,0.0,46.5,53.5
4978,CL80,0,6,Thursday,23,0.0,56.0,44.0
4979,CL80,0,6,Tuesday,0,0.0,58.5,41.5
4980,CL80,0,6,Tuesday,1,0.0,77.5,22.5
4981,CL80,0,6,Tuesday,2,0.0,58.5,41.5
