codigo_siniestro,fecha,hora,gravedad,clase,choque_con,objeto_fijo,direccion,total_muertos,total_heridos,localidad,diseno_lugar,corredor,direcc_1,ciudad,pais,ciclista,conductor,motociclista,pasajero,peaton,total_condicion,herido,ileso,muerto,sin_informacion_x,total_estado,femenino,masculino,total_sexo,automovil,bicicleta,bus,buseta,camion_furgon,camioneta,campero,cuatrimoto,microbus,motocarro,motocicleta,motociclo,tractocamion,volqueta,total_clase,diplomatico,oficial,particular,publico,total_servicio,first_codc,codigo_causa,descripcion,direcc_2,direcc_3,direcc_copl,hora_1,lat,lon,year_month,year,month,day,hour,sentido,dia,carga_S/N,accidents_road_1_cl13,accidents_road_1_cl80
4449285,23/06/2016,8:30:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 126 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,126,2,Avenida Calle 17 # 126 02 Bogotá Colombia,6/11/2020 8:30,4.6961645,-74.1718655,2016-06,2016,6,Thursday,8,east_west,Jueves,0,TRUE,FALSE
4449528,25/06/2016,17:15:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 129 06,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,103,103,ADELANTAR CERRANDO,129,6,Avenida Calle 17 # 129 06 Bogotá Colombia,6/11/2020 17:15,4.6500816,-74.1274529,2016-06,2016,6,Saturday,17,east_west,Sabado,0,FALSE,FALSE
4449535,25/06/2016,17:00:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 120 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,103,103,ADELANTAR CERRANDO,120,2,Avenida Calle 17 # 120 02 Bogotá Colombia,6/11/2020 17:00,4.6961645,-74.1718655,2016-06,2016,6,Saturday,17,east_west,Sabado,0,TRUE,FALSE
4449879,29/06/2016,4:45:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 98 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,122,122,GIRAR BRUSCAMENTE,98,2,Avenida Calle 17 # 98 02 Bogotá Colombia,6/11/2020 4:45,4.6961645,-74.1718655,2016-06,2016,6,Wednesday,4,east_west,Miercoles,0,TRUE,FALSE
4449997,30/06/2016,12:00:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 120 02,0,0,Fontibón,Interseccion,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,122,122,GIRAR BRUSCAMENTE,120,2,Avenida Calle 17 # 120 02 Bogotá Colombia,6/11/2020 12:00,4.6961645,-74.1718655,2016-06,2016,6,Thursday,12,east_west,Jueves,1,TRUE,FALSE
4449984,30/06/2016,11:15:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 137A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,157,157,OTRA,137A,2,Avenida Calle 17 # 137A 02 Bogotá Colombia,6/11/2020 11:15,4.6961645,-74.1718655,2016-06,2016,6,Thursday,11,east_west,Jueves,1,TRUE,FALSE
4450990,7/11/2016,5:30:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 131 02,0,1,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,1,1,0,0,2,1,1,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,157,157,OTRA,131,2,Avenida Calle 17 # 131 02 Bogotá Colombia,6/11/2020 5:30,4.6961645,-74.1718655,2016-11,2016,11,Monday,5,east_west,Lunes,1,TRUE,FALSE
4451005,7/11/2016,17:00:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 123 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,123,123,NO RESPETAR PRELACION DE INTERSECCIONES O GIROS,123,2,Avenida Calle 17 # 123 02 Bogotá Colombia,6/11/2020 17:00,4.6961645,-74.1718655,2016-11,2016,11,Monday,17,east_west,Lunes,0,TRUE,FALSE
4451075,7/12/2016,16:20:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 137A 98,0,0,Fontibón,Interseccion,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,127,127,TRANSITAR EN CONTRAVIA,137A,98,Avenida Calle 17 # 137A 98 Bogotá Colombia,6/11/2020 16:20,4.6545743,-74.1316019,2016-12,2016,12,Wednesday,16,east_west,Miercoles,0,FALSE,FALSE
4451071,7/12/2016,14:49:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 133 17,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,133,17,Avenida Calle 17 # 133 17 Bogotá Colombia,6/11/2020 14:49,4.6961645,-74.1718655,2016-12,2016,12,Wednesday,14,west_east,Miercoles,1,TRUE,FALSE
4451081,7/12/2016,18:15:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 116 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,116,2,Avenida Calle 17 # 116 02 Bogotá Colombia,6/11/2020 18:15,4.6324198,-74.1084061,2016-12,2016,12,Wednesday,18,east_west,Miercoles,1,FALSE,FALSE
4451695,18/07/2016,11:50:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 135 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,135,2,Avenida Calle 17 # 135 02 Bogotá Colombia,6/11/2020 11:50,4.6961645,-74.1718655,2016-07,2016,7,Monday,11,east_west,Lunes,1,TRUE,FALSE
4451939,21/07/2016,17:00:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 129 11,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,129,11,Avenida Calle 17 # 129 11 Bogotá Colombia,6/11/2020 17:00,4.6961645,-74.1718655,2016-07,2016,7,Thursday,17,west_east,Jueves,1,TRUE,FALSE
4453199,8/03/2016,23:20:00,Con Muertos,Atropello,,,AC 17-KR 81A 07,1,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,1,0,0,1,2,0,0,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,157,157,OTRA,81A,7,Avenida Calle 17 # 81A 07 Bogotá Colombia,6/11/2020 23:20,4.6961645,-74.1718655,2016-03,2016,3,Tuesday,23,west_east,Martes,0,TRUE,FALSE
4453586,8/07/2016,16:00:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 86 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,86,2,Avenida Calle 17 # 86 02 Bogotá Colombia,6/11/2020 16:00,4.6961645,-74.1718655,2016-07,2016,7,Friday,16,east_west,Viernes,0,TRUE,FALSE
4454783,19/08/2016,11:30:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 86 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,2,2,132,132,NO RESPETAR PRELACIÓN,86,2,Avenida Calle 17 # 86 02 Bogotá Colombia,6/11/2020 11:30,4.6961645,-74.1718655,2016-08,2016,8,Friday,11,east_west,Viernes,1,TRUE,FALSE
4454856,19/08/2016,13:10:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 137A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,103,103,ADELANTAR CERRANDO,137A,2,Avenida Calle 17 # 137A 02 Bogotá Colombia,6/11/2020 13:10,4.6961645,-74.1718655,2016-08,2016,8,Friday,13,east_west,Viernes,1,TRUE,FALSE
4455123,22/08/2016,10:30:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 90 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,103,103,ADELANTAR CERRANDO,90,2,Avenida Calle 17 # 90 02 Bogotá Colombia,6/11/2020 10:30,4.6961645,-74.1718655,2016-08,2016,8,Monday,10,east_west,Lunes,1,TRUE,FALSE
4455287,22/08/2016,15:30:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 78G 11,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,78G,11,Avenida Calle 17 # 78G 11 Bogotá Colombia,6/11/2020 15:30,4.6961645,-74.1718655,2016-08,2016,8,Monday,15,west_east,Lunes,1,TRUE,FALSE
4455389,23/08/2016,13:15:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 137A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,1,0,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,103,103,ADELANTAR CERRANDO,137A,2,Avenida Calle 17 # 137A 02 Bogotá Colombia,6/11/2020 13:15,4.6961645,-74.1718655,2016-08,2016,8,Tuesday,13,east_west,Martes,0,TRUE,FALSE
4455515,26/08/2016,5:25:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 83 02,0,3,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,3,0,5,3,2,0,0,5,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,83,2,Avenida Calle 17 # 83 02 Bogotá Colombia,6/11/2020 5:25,4.6961645,-74.1718655,2016-08,2016,8,Friday,5,east_west,Viernes,1,TRUE,FALSE
4456070,31/08/2016,15:05:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 113 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,113,2,Avenida Calle 17 # 113 02 Bogotá Colombia,6/11/2020 15:05,4.6961645,-74.1718655,2016-08,2016,8,Wednesday,15,east_west,Miercoles,1,TRUE,FALSE
4457208,9/11/2016,19:15:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 89 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,89,2,Avenida Calle 17 # 89 02 Bogotá Colombia,6/11/2020 19:15,4.6961645,-74.1718655,2016-11,2016,11,Wednesday,19,east_west,Miercoles,0,TRUE,FALSE
4457562,15/09/2016,8:30:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 78 02,0,0,Fontibón,Interseccion,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,78,2,Avenida Calle 17 # 78 02 Bogotá Colombia,6/11/2020 8:30,4.6961645,-74.1718655,2016-09,2016,9,Thursday,8,east_west,Jueves,0,TRUE,FALSE
4458995,27/09/2016,12:00:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 81A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,81A,2,Avenida Calle 17 # 81A 02 Bogotá Colombia,6/11/2020 12:00,4.6961645,-74.1718655,2016-09,2016,9,Tuesday,12,east_west,Martes,0,TRUE,FALSE
4459089,29/09/2016,20:10:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 106 02,0,2,Fontibón,Interseccion,Calle 13,Calle 17,Bogotá,Colombia,0,1,1,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,,,,106,2,Avenida Calle 17 # 106 02 Bogotá Colombia,6/11/2020 20:10,4.6961645,-74.1718655,2016-09,2016,9,Thursday,20,east_west,Jueves,1,TRUE,FALSE
4459810,10/05/2016,4:40:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 120 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,120,2,Avenida Calle 17 # 120 02 Bogotá Colombia,6/11/2020 4:40,4.6961645,-74.1718655,2016-05,2016,5,Tuesday,4,east_west,Martes,1,TRUE,FALSE
4459994,10/08/2016,10:00:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 86 02,0,1,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,1,1,0,0,2,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,2,132,132,NO RESPETAR PRELACIÓN,86,2,Avenida Calle 17 # 86 02 Bogotá Colombia,6/11/2020 10:00,4.6961645,-74.1718655,2016-08,2016,8,Wednesday,10,east_west,Miercoles,0,TRUE,FALSE
4460019,10/09/2016,5:40:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 69F 34,0,3,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,1,0,3,0,4,3,1,0,0,4,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,115,115,EMBRIAGUEZ O DROGA,69F,34,Avenida Calle 17 # 69F 34 Bogotá Colombia,6/11/2020 5:40,4.6886816,-74.1617841,2016-09,2016,9,Saturday,5,east_west,Sabado,0,TRUE,FALSE
4460488,10/12/2016,14:00:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 96 02,0,2,Fontibón,Interseccion,Calle 13,Calle 17,Bogotá,Colombia,0,1,1,1,0,3,2,1,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,112,112,DESOBEDECER SEÑALES,96,2,Avenida Calle 17 # 96 02 Bogotá Colombia,6/11/2020 14:00,4.6961645,-74.1718655,2016-12,2016,12,Saturday,14,east_west,Sabado,0,TRUE,FALSE
4461855,25/10/2016,5:10:00,Con Heridos,Atropello,,,AC 17-KR 112 95,0,2,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,0,1,0,1,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,404,404,TRANSITAR POR LA CALZADA,112,95,Avenida Calle 17 # 112 95 Bogotá Colombia,6/11/2020 5:10,4.6961645,-74.1718655,2016-10,2016,10,Tuesday,5,west_east,Martes,0,TRUE,FALSE
4462310,29/10/2016,1:15:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 106 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,106,2,Avenida Calle 17 # 106 02 Bogotá Colombia,6/11/2020 1:15,4.6961645,-74.1718655,2016-10,2016,10,Saturday,1,east_west,Sabado,0,TRUE,FALSE
4462334,30/10/2016,20:50:00,Con Heridos,Atropello,,,AC 17-KR 80A 70,0,1,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,1,0,0,1,2,1,1,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,411,411,OTRAS,80A,70,Avenida Calle 17 # 80A 70 Bogotá Colombia,6/11/2020 20:50,4.6886816,-74.1617841,2016-10,2016,10,Sunday,20,east_west,Domingo,0,TRUE,FALSE
4462732,11/01/2016,7:52:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 120 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,120,2,Avenida Calle 17 # 120 02 Bogotá Colombia,6/11/2020 7:52,4.6961645,-74.1718655,2016-01,2016,1,Monday,7,east_west,Lunes,1,TRUE,FALSE
4464029,13/11/2016,2:50:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 90 90,0,1,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,1,1,0,0,0,2,1,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,157,157,OTRA,90,90,Avenida Calle 17 # 90 90 Bogotá Colombia,6/11/2020 2:50,4.6961645,-74.1718655,2016-11,2016,11,Sunday,2,east_west,Domingo,0,TRUE,FALSE
4464067,14/11/2016,18:40:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 129 75,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,129,75,Avenida Calle 17 # 129 75 Bogotá Colombia,6/11/2020 18:40,4.6961645,-74.1718655,2016-11,2016,11,Monday,18,west_east,Lunes,0,TRUE,FALSE
4464262,15/11/2016,4:55:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 127 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,127,2,Avenida Calle 17 # 127 02 Bogotá Colombia,6/11/2020 4:55,4.6961645,-74.1718655,2016-11,2016,11,Tuesday,4,east_west,Martes,0,TRUE,FALSE
4466071,12/01/2016,13:40:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 90 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,90,2,Avenida Calle 17 # 90 02 Bogotá Colombia,6/11/2020 13:40,4.6961645,-74.1718655,2016-01,2016,1,Tuesday,13,east_west,Martes,1,TRUE,FALSE
4466559,12/07/2016,18:55:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 83 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,83,2,Avenida Calle 17 # 83 02 Bogotá Colombia,6/11/2020 18:55,4.6961645,-74.1718655,2016-07,2016,7,Tuesday,18,east_west,Martes,0,TRUE,FALSE
4468466,26/12/2016,20:20:00,Con Muertos,Choque,Vehiculo,,AC 17-KR 128 02,1,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,1,0,0,3,0,2,1,0,3,0,3,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,1,2,3,157,157,OTRA,128,2,Avenida Calle 17 # 128 02 Bogotá Colombia,6/11/2020 20:20,4.6961645,-74.1718655,2016-12,2016,12,Monday,20,east_west,Lunes,0,TRUE,FALSE
4469173,1/03/2017,14:50:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 137A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,103,103,ADELANTAR CERRANDO,137A,2,Avenida Calle 17 # 137A 02 Bogotá Colombia,6/11/2020 14:50,4.6961645,-74.1718655,2017-03,2017,3,Wednesday,14,east_west,Miercoles,0,TRUE,FALSE
4469200,1/03/2017,16:00:00,Con Heridos,Choque,Vehiculo,,AC 17-KR 96B 02,0,1,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,1,1,0,0,2,1,1,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,112,112,DESOBEDECER SEÑALES,96B,2,Avenida Calle 17 # 96B 02 Bogotá Colombia,6/11/2020 16:00,4.6961645,-74.1718655,2017-03,2017,3,Wednesday,16,east_west,Miercoles,1,TRUE,FALSE
4471202,28/01/2017,16:15:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 134A 30,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,134A,30,Avenida Calle 17 # 134A 30 Bogotá Colombia,6/11/2020 16:15,4.6961645,-74.1718655,2017-01,2017,1,Saturday,16,east_west,Sabado,0,TRUE,FALSE
4472237,2/08/2017,13:30:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 133 02,0,0,Fontibón,Lote o predio,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,134,134,REVERSO IMPRUDENTE,133,2,Avenida Calle 17 # 133 02 Bogotá Colombia,6/11/2020 13:30,4.6961645,-74.1718655,2017-08,2017,8,Wednesday,13,east_west,Miercoles,1,TRUE,FALSE
4473175,17/02/2017,11:40:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 90 23,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,1,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,90,23,Avenida Calle 17 # 90 23 Bogotá Colombia,6/11/2020 11:40,4.6961645,-74.1718655,2017-02,2017,2,Friday,11,west_east,Viernes,0,TRUE,FALSE
4473594,22/02/2017,6:25:00,Con Muertos,Volcamiento,,,AC 17-KR 126A 24,1,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,1,1,1,0,3,0,2,1,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,157,157,OTRA,126A,24,Avenida Calle 17 # 126A 24 Bogotá Colombia,6/11/2020 6:25,4.6886816,-74.1617841,2017-02,2017,2,Wednesday,6,east_west,Miercoles,1,TRUE,FALSE
4474432,28/02/2017,11:05:00,Solo Daños,Choque,Objeto Fijo,Poste,AC 17-KR 129 75,0,0,Fontibón,Lote o predio,Calle 13,Calle 17,Bogotá,Colombia,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,157,157,OTRA,129,75,Avenida Calle 17 # 129 75 Bogotá Colombia,6/11/2020 11:05,4.6961645,-74.1718655,2017-02,2017,2,Tuesday,11,west_east,Martes,1,TRUE,FALSE
4474945,3/06/2017,18:38:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 138 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,138,2,Avenida Calle 17 # 138 02 Bogotá Colombia,6/11/2020 18:38,4.6961645,-74.1718655,2017-06,2017,6,Saturday,18,east_west,Sabado,1,TRUE,FALSE
4475582,13/03/2017,10:10:00,Solo Daños,Choque,Vehiculo,,AC 17-KR 134A 30,0,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,134A,30,Avenida Calle 17 # 134A 30 Bogotá Colombia,6/11/2020 10:10,4.6961645,-74.1718655,2017-03,2017,3,Monday,10,east_west,Lunes,1,TRUE,FALSE
4477365,26/03/2017,22:00:00,Con Muertos,Choque,Objeto Fijo,Muro,AC 17-KR 118 98,1,0,Fontibón,Tramo de Via,Calle 13,Calle 17,Bogotá,Colombia,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,157,157,OTRA,118,98,Avenida Calle 17 # 118 98 Bogotá Colombia,6/11/2020 22:00,4.6545743,-74.1316019,2017-03,2017,3,Sunday,22,east_west,Domingo,0,FALSE,FALSE
